Date,Currency_Code,Impact,Actual,Previous,Actual_Val,Forecast_Val,Previous_Val
2022-06-23T15:00:00.000Z,USD,low,-1,0,-1.0,20.0,19.0
2022-06-23T15:30:00.000Z,USD,low,0,0,1.5%,,1.47%
2022-06-23T15:30:00.000Z,USD,low,0,0,1.1%,,1.18%
2022-06-23T16:00:00.000Z,CAD,low,0,0,3.26%,,2.8%
2022-06-23T17:00:00.000Z,USD,low,0,0,0.36%,,-0.34%
2022-06-23T20:30:00.000Z,USD,med,0,0,,,
2022-06-23T23:01:00.000Z,GBP,high,1,0,-41.0,-42.0,-40.0
2022-06-23T23:30:00.000Z,JPY,low,0,0,0.8%,0.8%,0.8%
2022-06-23T23:30:00.000Z,JPY,high,1,0,2.5%,2.3%,2.5%
2022-06-23T23:30:00.000Z,JPY,med,0,0,2.1%,2.1%,2.1%
2022-06-23T23:30:00.000Z,JPY,low,-1,0,0.2%,0.3%,0.4%
2022-06-24,NZD,low,0,0,,,
2022-06-24T06:00:00.000Z,GBP,med,-1,-1,-4.7%,-4.1%,-4.9%
2022-06-24T06:00:00.000Z,GBP,med,-1,-1,-0.7%,-0.4%,1.4%
2022-06-24T06:00:00.000Z,GBP,low,-1,-1,-5.7%,-4.7%,-6.1%
2022-06-24T06:00:00.000Z,GBP,high,-1,-1,-0.5%,-0.3%,1.4%
2022-06-24T08:00:00.000Z,EUR,low,1,1,99.3,98.8,99.5
2022-06-24T08:00:00.000Z,EUR,low,-1,0,85.8,88.1,86.9
2022-06-24T08:00:00.000Z,EUR,high,-1,0,92.3,92.5,93.0
2022-06-24T08:00:00.000Z,EUR,low,0,0,,,
2022-06-24T09:00:00.000Z,CNY,low,-1,0,88.9B,89.5B,118.4B
2022-06-24T10:10:00.000Z,EUR,low,0,0,,,
2022-06-24T11:00:00.000Z,GBP,low,0,0,,,
2022-06-24T11:30:00.000Z,AUD,med,0,0,,,
2022-06-24T11:30:00.000Z,EUR,low,0,0,,,
2022-06-24T12:30:00.000Z,CAD,low,0,0,4.0%,,4.3%
2022-06-24T13:45:00.000Z,GBP,low,0,0,,,
2022-06-24T14:00:00.000Z,USD,low,1,1,10.7%,-1.0%,-16.6%
2022-06-24T14:00:00.000Z,USD,high,1,1,0.7M,0.59M,0.59M
2022-06-24T14:00:00.000Z,USD,high,-1,0,50.0,50.2,58.4
2022-06-24T14:00:00.000Z,USD,low,1,0,47.5,46.8,55.2
2022-06-24T14:00:00.000Z,USD,low,-1,0,53.8,55.4,63.3
2022-06-24T14:00:00.000Z,USD,low,-1,0,3.1%,3.3%,3.0%
2022-06-24T14:00:00.000Z,USD,low,-1,0,5.3%,5.4%,5.3%
2022-06-24T17:00:00.000Z,USD,low,0,0,753.0,,740.0
2022-06-24T17:00:00.000Z,USD,low,0,0,594.0,,584.0
2022-06-26,EUR,med,0,0,,,
2022-06-26T23:50:00.000Z,JPY,med,0,0,,,
2022-06-27,EUR,high,0,0,,,
2022-06-27,EUR,med,0,0,,,
2022-06-27T01:30:00.000Z,CNY,low,-1,0,1.0%,6.0%,3.5%
2022-06-27T01:30:00.000Z,CNY,low,-1,1,-6.5%,-3.0%,-8.6%
2022-06-27T05:00:00.000Z,JPY,low,0,0,102.9,102.9,100.8
2022-06-27T05:00:00.000Z,JPY,low,0,-1,96.8,96.8,97.5
2022-06-27T10:00:00.000Z,EUR,low,-1,0,"2,933.0k","2,952.0k","2,955.0k"
2022-06-27T10:00:00.000Z,EUR,med,-1,0,-21.7k,-3.0k,14.6k
2022-06-27T12:30:00.000Z,USD,high,1,0,0.7%,-0.3%,0.4%
2022-06-27T12:30:00.000Z,USD,low,1,-1,0.6%,0.2%,0.3%
2022-06-27T12:30:00.000Z,USD,med,1,-1,0.7%,0.2%,0.3%
2022-06-27T12:30:00.000Z,USD,low,0,0,0.5%,,0.3%
2022-06-27T13:00:00.000Z,EUR,low,0,0,0.61%,,0.71%
2022-06-27T13:00:00.000Z,EUR,low,0,0,-0.39%,,-0.47%
2022-06-27T13:00:00.000Z,EUR,low,0,0,-0.16%,,-0.1%
2022-06-27T14:00:00.000Z,USD,med,-1,-1,-13.6%,-10.6%,-9.1%
2022-06-27T14:00:00.000Z,USD,med,1,-1,0.7%,-4.5%,-3.9%
2022-06-27T14:30:00.000Z,USD,med,-1,0,-17.7,1.0,-7.3
2022-06-27T15:30:00.000Z,USD,low,0,0,2.5%,,2.39%
2022-06-27T15:30:00.000Z,USD,low,0,0,3.08%,,2.52%
2022-06-27T17:00:00.000Z,USD,low,0,0,1.75%,,1.67%
2022-06-27T17:00:00.000Z,USD,low,0,0,3.27%,,2.74%
2022-06-27T18:30:00.000Z,EUR,med,0,0,,,
2022-06-27T19:00:00.000Z,EUR,low,0,0,,,
2022-06-28,EUR,high,0,0,,,
2022-06-28,EUR,med,0,0,,,
2022-06-28T03:30:00.000Z,JPY,low,0,0,-0.05%,,-0.06%
2022-06-28T06:00:00.000Z,EUR,high,1,-1,-27.4,-27.9,-26.0
2022-06-28T06:45:00.000Z,EUR,low,0,-1,82.0,82.0,86.0
2022-06-28T08:00:00.000Z,EUR,med,0,0,,,
2022-06-28T08:30:00.000Z,EUR,low,0,0,,,
2022-06-28T09:30:00.000Z,EUR,low,0,0,1.41%,,0.79%
2022-06-28T09:30:00.000Z,EUR,low,0,0,,,
2022-06-28T10:00:00.000Z,GBP,med,0,0,,,
2022-06-28T11:00:00.000Z,EUR,low,0,0,,,
2022-06-28T12:30:00.000Z,USD,med,1,-1,-104.31B,-122.0B,-105.94B
2022-06-28T12:30:00.000Z,USD,med,1,1,2.0%,1.9%,2.2%
2022-06-28T12:30:00.000Z,USD,med,-1,0,0.8%,1.4%,1.7%
2022-06-28T12:55:00.000Z,USD,low,0,0,11.7%,,12.8%
2022-06-28T13:00:00.000Z,USD,low,1,1,1.6%,1.2%,1.5%
2022-06-28T13:00:00.000Z,USD,low,-1,1,18.8%,18.9%,19.0%
2022-06-28T13:00:00.000Z,USD,low,1,1,392.9,391.5,386.5
2022-06-28T13:00:00.000Z,USD,low,-1,0,2.3%,2.8%,3.1%
2022-06-28T13:00:00.000Z,USD,med,1,-1,21.2%,21.0%,21.2%
2022-06-28T14:00:00.000Z,USD,low,1,0,-11.0,-12.0,-9.0
2022-06-28T14:00:00.000Z,USD,high,-1,-1,98.7,103.0,106.4
2022-06-28T14:00:00.000Z,USD,low,1,0,-15.0,-18.0,-14.0
2022-06-28T14:00:00.000Z,USD,low,-1,0,0.0,9.0,8.0
2022-06-28T14:30:00.000Z,USD,low,-1,0,-12.4,3.0,1.5
2022-06-28T14:30:00.000Z,USD,low,1,0,9.4,6.0,6.3
2022-06-28T16:30:00.000Z,USD,med,0,0,,,
2022-06-28T17:00:00.000Z,USD,low,0,0,3.28%,,2.78%
2022-06-28T20:30:00.000Z,USD,med,0,0,-3.8M,,5.61M
2022-06-28T23:50:00.000Z,JPY,low,1,1,0.6%,0.4%,0.8%
2022-06-28T23:50:00.000Z,JPY,med,1,1,3.6%,3.5%,2.9%
2022-06-29,EUR,high,0,0,,,
2022-06-29T01:30:00.000Z,AUD,med,1,0,0.9%,0.6%,0.9%
2022-06-29T05:00:00.000Z,JPY,high,-1,0,32.1,33.0,34.1
2022-06-29T07:45:00.000Z,EUR,low,0,0,,,
2022-06-29T08:00:00.000Z,EUR,low,1,0,5.8%,5.1%,5.2%
2022-06-29T08:00:00.000Z,EUR,low,1,1,4.6%,4.4%,4.5%
2022-06-29T08:00:00.000Z,EUR,low,-1,0,5.6%,5.8%,6.0%
2022-06-29T08:00:00.000Z,CHF,low,-1,0,-72.7,-54.6,-52.6
2022-06-29T09:00:00.000Z,EUR,low,0,0,-23.6,-23.6,-21.1
2022-06-29T09:00:00.000Z,EUR,low,1,1,14.8,11.0,14.0
2022-06-29T09:00:00.000Z,EUR,low,1,1,7.4,4.3,6.3
2022-06-29T09:00:00.000Z,EUR,med,1,0,104.0,102.0,105.0
2022-06-29T09:00:00.000Z,EUR,low,-1,-1,42.6,44.0,45.6
2022-06-29T09:00:00.000Z,EUR,low,-1,-1,50.4,54.5,56.1
2022-06-29T10:15:00.000Z,EUR,low,0,0,,,
2022-06-29T10:30:00.000Z,USD,med,0,0,,,
2022-06-29T11:00:00.000Z,USD,low,0,0,0.7%,,4.2%
2022-06-29T11:00:00.000Z,USD,low,0,0,5.84%,,5.98%
2022-06-29T11:00:00.000Z,USD,low,0,0,726.1,,712.7
2022-06-29T11:00:00.000Z,USD,low,0,0,322.7,,320.4
2022-06-29T11:00:00.000Z,USD,low,0,0,243.1,,242.8
2022-06-29T12:00:00.000Z,EUR,low,-1,0,8.2%,8.8%,8.7%
2022-06-29T12:00:00.000Z,EUR,low,-1,0,-0.1%,0.3%,1.1%
2022-06-29T12:00:00.000Z,EUR,med,-1,0,0.1%,0.4%,0.9%
2022-06-29T12:00:00.000Z,EUR,high,-1,0,7.6%,7.9%,7.9%
2022-06-29T12:30:00.000Z,USD,low,1,0,5.2%,5.1%,5.0%
2022-06-29T12:30:00.000Z,USD,low,1,0,7.1%,7.0%,6.4%
2022-06-29T12:30:00.000Z,USD,med,1,0,8.3%,8.1%,7.1%
2022-06-29T12:30:00.000Z,USD,low,-1,0,-4.9%,-4.3%,0.2%
2022-06-29T12:30:00.000Z,USD,med,-1,0,-1.6%,-1.5%,6.9%
2022-06-29T12:30:00.000Z,USD,low,-1,0,-1.2%,-0.4%,1.5%
2022-06-29T12:30:00.000Z,USD,low,0,0,1.8%,,2.5%
2022-06-29T13:00:00.000Z,USD,high,0,0,,,
2022-06-29T13:00:00.000Z,EUR,high,0,0,,,
2022-06-29T13:00:00.000Z,GBP,high,0,0,,,
2022-06-29T14:30:00.000Z,USD,low,0,0,-0.06M,,-0.07M
2022-06-29T14:30:00.000Z,USD,low,0,0,-0.67M,,-0.02M
2022-06-29T14:30:00.000Z,USD,low,0,0,-0.27M,,-0.37M
2022-06-29T14:30:00.000Z,USD,low,0,0,0.13M,,0.73M
2022-06-29T14:30:00.000Z,USD,low,0,0,0.11M,,-0.06M
2022-06-29T14:30:00.000Z,USD,low,0,0,-0.57M,,-0.83M
2022-06-29T14:30:00.000Z,USD,med,0,0,-0.39M,,1.96M
2022-06-29T14:30:00.000Z,USD,low,0,0,-0.61M,,-0.66M
2022-06-29T14:30:00.000Z,USD,med,0,0,1.49M,,-0.71M
2022-06-29T14:30:00.000Z,USD,low,0,0,0.4M,,-0.06M
2022-06-29T14:30:00.000Z,USD,low,0,0,0.14M,,-0.67M
2022-06-29T14:30:00.000Z,USD,low,0,0,-0.05M,,-0.27M
2022-06-29T14:30:00.000Z,USD,low,0,0,2.56M,,0.13M
2022-06-29T14:30:00.000Z,USD,low,0,0,0.09M,,0.11M
2022-06-29T14:30:00.000Z,USD,low,0,0,-0.78M,,-0.57M
2022-06-29T14:30:00.000Z,USD,med,0,0,-2.76M,,-0.39M
2022-06-29T14:30:00.000Z,USD,low,0,0,-0.04M,,-0.61M
2022-06-29T14:30:00.000Z,USD,med,0,0,2.65M,,1.49M
2022-06-29T16:00:00.000Z,CAD,low,0,0,3.22%,,2.81%
2022-06-29T23:01:00.000Z,GBP,low,0,0,13.3%,,-11.3%
2022-06-29T23:50:00.000Z,JPY,low,0,1,-429.7B,,-942.5B
2022-06-29T23:50:00.000Z,JPY,low,0,1,"-1,600.6B",,-496.7B
2022-06-29T23:50:00.000Z,JPY,med,-1,-1,-7.2%,-0.5%,-1.3%
2022-06-29T23:50:00.000Z,JPY,low,1,-1,-2.8%,-5.1%,-4.8%
2022-06-30T01:00:00.000Z,NZD,med,-1,0,-62.6,-59.0,-55.6
2022-06-30T01:30:00.000Z,AUD,low,1,0,9.0%,7.9%,8.6%
2022-06-30T01:30:00.000Z,AUD,low,1,1,0.8%,0.5%,0.8%
2022-06-30T01:30:00.000Z,CNY,low,1,0,54.1,52.3,48.4
2022-06-30T01:30:00.000Z,CNY,med,1,0,54.7,51.9,47.8
2022-06-30T01:30:00.000Z,CNY,high,1,0,50.2,48.3,49.6
2022-06-30T05:00:00.000Z,JPY,low,-1,0,30.5%,35.0%,30.5%
2022-06-30T05:00:00.000Z,JPY,med,-1,1,-4.3%,2.0%,2.2%
2022-06-30T06:00:00.000Z,EUR,low,-1,0,0.9%,1.4%,1.8%
2022-06-30T06:00:00.000Z,EUR,low,-1,0,30.6%,31.3%,31.7%
2022-06-30T06:00:00.000Z,EUR,low,-1,-1,2.8%,3.0%,3.0%
2022-06-30T06:00:00.000Z,EUR,med,-1,0,-3.6%,2.0%,-0.4%
2022-06-30T06:00:00.000Z,EUR,med,-1,0,0.6%,0.8%,-5.4%
2022-06-30T06:00:00.000Z,GBP,med,-1,0,-51.7B,-15.6B,-7.3B
2022-06-30T06:00:00.000Z,GBP,low,-1,0,8.3%,8.5%,1.0%
2022-06-30T06:00:00.000Z,GBP,low,-1,0,-0.6%,-0.5%,1.0%
2022-06-30T06:00:00.000Z,GBP,med,0,0,0.8%,0.8%,1.3%
2022-06-30T06:00:00.000Z,GBP,med,0,0,8.7%,8.7%,6.6%
2022-06-30T06:00:00.000Z,GBP,med,0,0,10.7%,10.7%,11.2%
2022-06-30T06:00:00.000Z,GBP,med,-1,0,0.3%,0.6%,0.9%
2022-06-30T06:30:00.000Z,CHF,low,1,1,1.1%,0.5%,-1.2%
2022-06-30T06:30:00.000Z,CHF,med,1,1,-1.6%,-6.3%,-6.0%
2022-06-30T06:45:00.000Z,EUR,low,1,0,0.8%,0.7%,0.8%
2022-06-30T06:45:00.000Z,EUR,low,1,0,6.5%,6.3%,5.8%
2022-06-30T06:45:00.000Z,EUR,med,1,0,0.7%,0.6%,0.7%
2022-06-30T06:45:00.000Z,EUR,low,1,-1,0.7%,0.3%,-0.4%
2022-06-30T06:45:00.000Z,EUR,low,-1,0,-0.1%,1.8%,0.0%
2022-06-30T06:45:00.000Z,EUR,high,1,0,5.8%,5.6%,5.2%
2022-06-30T06:45:00.000Z,EUR,low,-1,1,27.3%,30.0%,27.8%
2022-06-30T07:00:00.000Z,CHF,med,1,1,96.9,96.4,96.8
2022-06-30T07:00:00.000Z,EUR,low,0,0,,,
2022-06-30T07:55:00.000Z,EUR,med,1,-1,133.0k,-5.0k,-4.0k
2022-06-30T07:55:00.000Z,EUR,med,-1,0,5.3%,5.0%,5.0%
2022-06-30T07:55:00.000Z,EUR,med,1,-1,2.42M,2.28M,2.29M
2022-06-30T09:00:00.000Z,EUR,high,1,1,6.6%,6.8%,6.8%
2022-06-30T11:30:00.000Z,CAD,low,-1,1,59.36,60.0,61.6
2022-06-30T12:30:00.000Z,CAD,med,1,0,0.3%,0.2%,0.7%
2022-06-30T12:30:00.000Z,USD,low,-1,-1,231.75k,209.0k,223.5k
2022-06-30T12:30:00.000Z,USD,low,-1,-1,"1,328.0k","1,310.0k","1,315.0k"
2022-06-30T12:30:00.000Z,USD,med,-1,-1,231.0k,218.0k,229.0k
2022-06-30T12:30:00.000Z,USD,low,-1,0,4.7%,4.8%,4.9%
2022-06-30T12:30:00.000Z,USD,low,0,0,0.3%,0.3%,0.3%
2022-06-30T12:30:00.000Z,USD,med,-1,0,6.3%,6.7%,6.3%
2022-06-30T12:30:00.000Z,USD,med,-1,0,0.6%,0.9%,0.2%
2022-06-30T12:30:00.000Z,USD,high,1,1,0.5%,0.3%,0.4%
2022-06-30T12:30:00.000Z,USD,high,-1,-1,0.2%,0.8%,0.9%
2022-06-30T12:30:00.000Z,CAD,med,-1,0,-0.2%,0.1%,0.2%
2022-06-30T13:30:00.000Z,EUR,high,0,0,,,
2022-06-30T13:45:00.000Z,USD,med,-1,0,56.0,59.1,60.3
2022-06-30T14:30:00.000Z,USD,low,0,0,82.0Bcf,,74.0Bcf
2022-06-30T15:30:00.000Z,USD,low,0,0,1.65%,,1.5%
2022-06-30T15:30:00.000Z,USD,low,0,0,1.24%,,1.1%
2022-06-30T16:00:00.000Z,USD,low,0,0,4.35B,,7.85B
2022-06-30T16:00:00.000Z,USD,low,0,0,0.97B,,1.93B
2022-06-30T16:00:00.000Z,USD,low,0,0,0.66B,,1.03B
2022-06-30T16:00:00.000Z,CAD,low,0,0,3.14%,,3.03%
2022-06-30T22:00:00.000Z,NZD,low,1,0,80.5,80.0,82.3
2022-06-30T22:30:00.000Z,AUD,med,1,0,54.0,52.0,52.4
2022-06-30T22:45:00.000Z,NZD,low,1,-1,-0.5%,-1.7%,-8.5%
2022-06-30T23:00:00.000Z,AUD,med,1,0,56.2,55.8,55.7
2022-06-30T23:30:00.000Z,JPY,low,-1,0,0.4%,0.5%,0.3%
2022-06-30T23:30:00.000Z,JPY,low,1,0,2.1%,2.0%,1.9%
2022-06-30T23:30:00.000Z,JPY,low,-1,0,2.3%,2.6%,2.4%
2022-06-30T23:30:00.000Z,JPY,med,-1,0,2.6%,2.5%,2.5%
2022-06-30T23:30:00.000Z,JPY,low,1,0,1.24,1.23,1.23
2022-06-30T23:50:00.000Z,JPY,low,1,0,13.0,5.0,7.0
2022-06-30T23:50:00.000Z,JPY,low,1,0,10.0,7.0,9.0
2022-06-30T23:50:00.000Z,JPY,low,1,0,18.6%,1.1%,2.2%
2022-06-30T23:50:00.000Z,JPY,low,1,0,-4.0,-6.0,-4.0
2022-06-30T23:50:00.000Z,JPY,low,1,0,13.0,6.0,9.0
2022-06-30T23:50:00.000Z,JPY,high,-1,0,9.0,10.0,14.0
2022-07-01,CAD,low,0,0,,,
2022-07-01T00:30:00.000Z,JPY,med,0,0,52.7,52.7,53.3
2022-07-01T01:45:00.000Z,CNY,high,1,0,51.7,50.5,48.1
2022-07-01T06:30:00.000Z,AUD,low,0,0,24.3%,,30.4%
2022-07-01T07:30:00.000Z,CHF,low,1,0,59.1,57.8,60.0
2022-07-01T07:50:00.000Z,EUR,med,1,0,51.4,51.0,54.6
2022-07-01T07:55:00.000Z,EUR,med,0,0,52.0,52.0,54.8
2022-07-01T08:00:00.000Z,EUR,med,1,0,52.1,52.0,54.6
2022-07-01T08:30:00.000Z,GBP,low,1,0,8.3B,5.1B,5.5B
2022-07-01T08:30:00.000Z,GBP,med,1,1,66.16k,64.4k,65.97k
2022-07-01T08:30:00.000Z,GBP,med,1,1,7.43B,3.9B,4.12B
2022-07-01T08:30:00.000Z,GBP,med,-1,-1,0.84B,1.37B,1.4B
2022-07-01T08:30:00.000Z,GBP,med,-1,0,52.8,53.4,54.6
2022-07-01T09:00:00.000Z,EUR,med,1,0,0.8%,0.5%,0.8%
2022-07-01T09:00:00.000Z,EUR,med,-1,0,3.7%,3.9%,3.8%
2022-07-01T09:00:00.000Z,EUR,high,1,0,8.6%,8.3%,8.1%
2022-07-01T09:00:00.000Z,EUR,low,1,0,117.0,116.6,116.07
2022-07-01T09:45:00.000Z,EUR,low,-1,0,-82.3B,-70.0B,-67.32B
2022-07-01T13:45:00.000Z,USD,med,1,0,52.7,52.4,57.0
2022-07-01T14:00:00.000Z,USD,low,-1,0,78.5,83.0,82.2
2022-07-01T14:00:00.000Z,USD,low,-1,0,49.2,54.0,55.1
2022-07-01T14:00:00.000Z,USD,low,-1,0,47.3,50.0,49.6
2022-07-01T14:00:00.000Z,USD,low,-1,1,-0.1%,0.1%,0.2%
2022-07-01T14:00:00.000Z,USD,high,-1,0,53.0,55.0,56.1
2022-07-01T17:00:00.000Z,USD,low,0,0,595.0,,594.0
2022-07-01T17:00:00.000Z,USD,low,0,0,750.0,,753.0
2022-07-02T13:15:00.000Z,EUR,low,0,0,,,
2022-07-04,USD,low,0,0,,,
2022-07-04T01:00:00.000Z,AUD,low,-1,0,0.3%,1.1%,1.1%
2022-07-04T01:30:00.000Z,AUD,med,1,0,2.1%,-1.8%,-7.3%
2022-07-04T01:30:00.000Z,AUD,low,1,0,0.9%,-1.0%,-4.8%
2022-07-04T01:30:00.000Z,AUD,low,1,0,1.4%,0.2%,0.4%
2022-07-04T01:30:00.000Z,AUD,med,1,-1,9.9%,-0.7%,-2.4%
2022-07-04T01:30:00.000Z,AUD,low,-1,-1,-2.7%,0.2%,0.5%
2022-07-04T06:00:00.000Z,EUR,low,0,-1,-1.0B,,3.5B
2022-07-04T06:00:00.000Z,EUR,low,0,0,-0.5%,,4.4%
2022-07-04T06:00:00.000Z,EUR,low,0,1,2.7%,,3.1%
2022-07-04T06:00:00.000Z,EUR,high,-1,-1,0.5B,1.2B,1.3B
2022-07-04T06:30:00.000Z,CHF,low,-1,0,0.5%,0.6%,0.7%
2022-07-04T06:30:00.000Z,CHF,med,1,0,3.4%,3.3%,2.9%
2022-07-04T09:00:00.000Z,EUR,low,-1,0,36.3%,36.9%,37.2%
2022-07-04T09:00:00.000Z,EUR,low,-1,0,0.7%,1.1%,1.2%
2022-07-04T13:00:00.000Z,EUR,low,0,0,0.45%,,0.61%
2022-07-04T13:00:00.000Z,EUR,low,0,0,-0.38%,,-0.39%
2022-07-04T13:00:00.000Z,EUR,low,0,0,-0.02%,,-0.16%
2022-07-04T13:30:00.000Z,CAD,med,-1,0,54.6,56.0,56.8
2022-07-04T15:00:00.000Z,EUR,low,0,0,,,
2022-07-04T22:00:00.000Z,NZD,low,1,0,93.4%,93.0%,97.1%
2022-07-04T22:00:00.000Z,NZD,low,-1,0,-65.0%,-18.0%,-40.0%
2022-07-04T22:30:00.000Z,AUD,low,-1,0,46.2,50.9,50.4
2022-07-04T23:00:00.000Z,AUD,low,0,0,52.6,52.6,52.9
2022-07-04T23:00:00.000Z,AUD,med,0,0,52.6,52.6,53.2
2022-07-04T23:30:00.000Z,JPY,low,-1,0,1.0%,1.9%,1.7%
2022-07-04T23:30:00.000Z,JPY,low,0,0,5.5%,,5.9%
2022-07-05T00:30:00.000Z,JPY,med,-1,0,54.0,54.2,52.6
2022-07-05T00:30:00.000Z,JPY,low,-1,0,53.0,53.2,52.3
2022-07-05T01:30:00.000Z,AUD,med,0,0,0.9%,0.9%,0.9%
2022-07-05T01:45:00.000Z,CNY,low,1,0,55.3,50.0,42.2
2022-07-05T01:45:00.000Z,CNY,med,1,0,54.5,49.1,41.4
2022-07-05T03:35:00.000Z,JPY,low,0,0,0.25%,,0.24%
2022-07-05T04:30:00.000Z,AUD,high,0,0,1.35%,1.35%,0.85%
2022-07-05T06:45:00.000Z,EUR,med,1,-1,0.0%,-0.4%,-0.1%
2022-07-05T07:50:00.000Z,EUR,med,-1,0,53.9,54.4,58.3
2022-07-05T07:50:00.000Z,EUR,low,-1,0,52.5,52.8,57.0
2022-07-05T07:55:00.000Z,EUR,med,0,0,52.4,52.4,55.0
2022-07-05T07:55:00.000Z,EUR,low,0,0,51.3,51.3,53.7
2022-07-05T08:00:00.000Z,EUR,med,1,0,53.0,52.8,56.1
2022-07-05T08:00:00.000Z,EUR,low,1,0,52.0,51.9,54.8
2022-07-05T08:00:00.000Z,GBP,low,0,0,-24.3%,,-20.6%
2022-07-05T08:30:00.000Z,GBP,high,1,0,54.3,53.4,53.4
2022-07-05T08:30:00.000Z,GBP,low,1,0,53.7,53.1,53.1
2022-07-05T09:00:00.000Z,GBP,low,0,0,2.53%,,2.04%
2022-07-05T09:30:00.000Z,GBP,med,0,0,,,
2022-07-05T10:00:00.000Z,GBP,med,0,0,,,
2022-07-05T12:30:00.000Z,CAD,low,1,-1,2.3%,-0.2%,-0.6%
2022-07-05T13:00:00.000Z,EUR,low,-1,0,-18.1%,-17.3%,-10.6%
2022-07-05T14:00:00.000Z,USD,low,1,1,1.7%,0.5%,0.3%
2022-07-05T14:00:00.000Z,USD,med,1,1,1.6%,0.5%,0.3%
2022-07-05T15:00:00.000Z,NZD,low,0,0,-4.1%,,-1.3%
2022-07-05T15:30:00.000Z,USD,low,0,0,1.85%,,1.75%
2022-07-05T15:30:00.000Z,USD,low,0,0,2.5%,,2.5%
2022-07-05T16:30:00.000Z,GBP,med,0,0,,,
2022-07-06T00:00:00.000Z,USD,low,0,0,13.0M,,12.7M
2022-07-06T01:30:00.000Z,AUD,low,0,0,,,
2022-07-06T06:00:00.000Z,EUR,med,1,1,0.1%,-5.1%,-2.7%
2022-07-06T07:00:00.000Z,EUR,med,0,0,,,
2022-07-06T07:30:00.000Z,EUR,low,-1,0,47.0,49.7,49.2
2022-07-06T07:30:00.000Z,EUR,low,-1,0,46.4,50.4,50.9
2022-07-06T07:30:00.000Z,EUR,med,-1,0,45.9,46.2,45.4
2022-07-06T08:10:00.000Z,GBP,med,0,0,,,
2022-07-06T08:30:00.000Z,GBP,med,-1,0,52.6,54.0,56.4
2022-07-06T09:00:00.000Z,USD,low,0,0,65.0,,67.1
2022-07-06T09:00:00.000Z,EUR,med,-1,1,0.2%,3.1%,3.9%
2022-07-06T09:00:00.000Z,EUR,low,1,-1,0.2%,-0.5%,-1.3%
2022-07-06T09:00:00.000Z,EUR,low,-1,-1,3.7%,10.3%,10.3%
2022-07-06T09:00:00.000Z,EUR,low,-1,-1,0.0%,0.2%,0.0%
2022-07-06T09:30:00.000Z,EUR,med,0,0,1.22%,,1.33%
2022-07-06T11:00:00.000Z,USD,low,0,0,5.74%,,5.84%
2022-07-06T11:00:00.000Z,USD,low,0,0,670.3,,726.1
2022-07-06T11:00:00.000Z,USD,low,0,0,305.3,,322.7
2022-07-06T11:00:00.000Z,USD,low,0,0,232.6,,243.1
2022-07-06T11:00:00.000Z,USD,low,0,0,-5.4%,,0.7%
2022-07-06T12:30:00.000Z,GBP,med,0,0,,,
2022-07-06T12:55:00.000Z,USD,low,0,0,13.1%,,11.7%
2022-07-06T13:00:00.000Z,USD,med,0,0,,,
2022-07-06T13:30:00.000Z,EUR,low,-1,0,-14.2%,-9.8%,-10.1%
2022-07-06T13:45:00.000Z,USD,med,1,0,52.7,51.6,53.4
2022-07-06T13:45:00.000Z,USD,med,1,0,52.3,51.2,53.6
2022-07-06T14:00:00.000Z,USD,low,1,0,56.1,55.0,54.5
2022-07-06T14:00:00.000Z,USD,low,-1,0,80.1,82.0,82.1
2022-07-06T14:00:00.000Z,USD,low,-1,0,55.6,57.0,57.6
2022-07-06T14:00:00.000Z,USD,low,-1,0,47.4,50.6,50.2
2022-07-06T14:00:00.000Z,USD,high,1,0,55.3,55.2,55.9
2022-07-06T14:00:00.000Z,USD,high,-1,1,11.25M,11.3M,11.4M
2022-07-06T14:00:00.000Z,USD,low,-1,-1,4.27M,4.3M,4.42M
2022-07-06T18:00:00.000Z,USD,high,0,0,,,
2022-07-06T20:30:00.000Z,USD,med,0,0,3.83M,,-3.8M
2022-07-06T22:30:00.000Z,AUD,med,-1,0,48.8,50.1,49.2
2022-07-06T23:50:00.000Z,JPY,low,0,0,"1,311.3B",,"1,329.7B"
2022-07-06T23:50:00.000Z,JPY,low,0,1,"-1,415.4B",,"-1,600.6B"
2022-07-06T23:50:00.000Z,JPY,low,0,1,-490.4B,,-429.7B
2022-07-07T01:30:00.000Z,AUD,low,1,1,9.5%,0.2%,1.0%
2022-07-07T01:30:00.000Z,AUD,low,1,-1,5.8%,0.1%,-0.7%
2022-07-07T01:30:00.000Z,AUD,high,1,1,15.97B,10.7B,10.5B
2022-07-07T03:35:00.000Z,JPY,low,0,0,1.23%,,1.05%
2022-07-07T03:35:00.000Z,JPY,low,0,0,-0.17%,,-0.1%
2022-07-07T05:00:00.000Z,JPY,low,-1,0,95.5,96.9,96.8
2022-07-07T05:00:00.000Z,JPY,low,1,0,101.4,101.0,102.9
2022-07-07T05:45:00.000Z,CHF,med,1,0,2.0%,2.1%,2.1%
2022-07-07T06:00:00.000Z,EUR,med,1,1,0.2%,-1.5%,0.7%
2022-07-07T06:15:00.000Z,GBP,med,1,0,1.8%,0.5%,1.0%
2022-07-07T06:15:00.000Z,GBP,med,1,0,13.0%,11.7%,10.5%
2022-07-07T07:00:00.000Z,CHF,low,0,0,849.8B,,925.43B
